lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence
ajustéieren	VRB	to adjust	earnings	den 1. Juli ginn d'Pensiounen ajustéiert , well d'Präisser geklomme sinn 	AJUSTEIEREN1UNI1	decide how much is to be paid on an insurance claim	0.1920304149389267
akachen	VRB	to pasteurize	to preserve by boiling	de Viz gëtt agekacht , fir datt en sech hält 	AKACHEN1UNI1	heat food in order to kill harmful microorganisms	0.43709537386894226
akadeemesch	ADJ	academic	abstract, dry	den Text ass vill ze vill akadeemesch fir mech, ech verstinn en net! 	AKADEEMESCH1UNI2	hypothetical or theoretical and not expected to produce an immediate or practical result	0.333899587392807
Akademie	SUBST	college	place of study	hatt wëllt sech op enger Akademie am Ausland aschreiwen 	AKADEMIE1UNI1	a complex of buildings in which an institution of higher education is housed	0.5435906648635864
akafen	VRB	to buy	wholsesale	de Grosist huet seng Wueren zu engem gënschtege Präis akaaft 	AKAFEN1UNI3	make illegal payments to in exchange for favors or influence	0.09571705013513565
Akkord	SUBST	chord	musical notes	d'Stéck fänkt mat engem harmoneschen Akkord un 	AKKORD1UNI1	a combination of three or more notes that blend harmoniously when sounded together	0.4437670111656189
Akkordeonistin	SUBST	accordionist	female	déi talentéiert Akkordeonistin spillt scho säit Joren an der Duerfmusek 	AKKORDEONISTIN1UNI1	a musician who plays the accordion	0.19416192173957825
Akkreditatioun	SUBST	accreditation	authorization	zwee vun eise Journaliste kruten d'Akkreditatioun fir op d'Olympesch Spiller 	AKKREDITATIOUN1UNI1	the act of granting credit or recognition (especially with respect to educational institution that maintains suitable standards)	0.2707376778125763
Akkreditatioun	SUBST	accreditation	document	du muss deng Akkreditatioun virleeën, soss gëss de net eragelooss 	AKKREDITATIOUN1UNI2	the act of granting credit or recognition (especially with respect to educational institution that maintains suitable standards)	0.20753581821918488
Akkreditéierung	SUBST	accreditation	authorization	zwee vun eise Journaliste kruten d'Akkreditéierung fir op d'Olympesch Spiller 	AKKREDITEIERUNG1UNI1	the act of granting credit or recognition (especially with respect to educational institution that maintains suitable standards)	0.2707376778125763
Akkreditéierung	SUBST	accreditation	document	du muss deng Akkreditéierung virleeën, soss gëss de net eragelooss 	AKKREDITEIERUNG1UNI2	the act of granting credit or recognition (especially with respect to educational institution that maintains suitable standards)	0.20753581821918488
akleeden	VRB	to dress	to supply with clothes	fir an de Wantersport mussen d'Kanner nach uerdentlech agekleet ginn 	AKLEEDEN1UNI1	provide with clothes or put clothes on	0.6650705933570862
akleeden	VRB	to cover	with a layer	de Kamäin ass mat Leeën agekleet ginn 	AKLEEDEN1UNI2	put something on top of something else	0.5601102113723755
Akrobatin	SUBST	acrobat	female	am Zirkus ass eng Akrobatin mat enger ganz onerwaarter Nummer opgetrueden 	AKROBATIN1UNI1	an athlete who performs acts requiring skill and agility and coordination	0.18652211129665375
Akt	SUBST	act	part of a drama	den éischten Akt vum Stéck spillt an enger Stuff 	AKT1UNI2	a short theatrical performance that is part of a longer program	0.4954529404640198
Akt	SUBST	nude	work of art	hien huet e Buch mat Akte vu bekannte Kënschtler geschenkt kritt 	AKT1UNI4	a painting of a naked human figure	0.4038628041744232
Aktinium	SUBST	actinium	chemical element	d'Element Aktinium gehéiert zum Grupp vun den Actinoiden 	AKTINIUM1UNI1	a radioactive element of the actinide series; found in uranium ores	0.5268328189849854
Aktioun	SUBST	action	physical force	kanns de mir de Prinzip vun Aktioun a Reaktioun erklären? 	AKTIOUN1UNI2	the trait of being active and energetic and forceful	0.32517048716545105
aktiv	ADJ	active	involved, committed	dës Organisatioun ass am Beräich vum Ëmweltschutz aktiv 	AKTIV1UNI1	full of activity or engaged in continuous activity	0.49112939834594727
aktiv	ADJ	active	by direct action	vill Betriber sinn haut esou wäit automatiséiert, datt d'Aarbechter kaum nach mussen aktiv an de Produktiounsprozess agräifen 	AKTIV1UNI3	disposed to take action or effectuate change	0.37523940205574036
aktiv	ADJ	active	of a disease	dëse Wanter war de Grippevirus schonn extreem fréi aktiv 	AKTIV1UNI4	tending to become more severe or wider in scope	0.2960355281829834
aktivéieren	VRB	to activate	to switch on	vergiess net, d'Alarmanlag ze aktivéieren , ier s de fortgees! 	AKTIVEIEREN1UNI3	make active or more active	0.2782978415489197
Aktivistin	SUBST	activist	female	déi jonk Aktivistin gouf bei enger Demo festgeholl 	AKTIVISTIN1UNI1	a militant reformer	0.18572503328323364
Aktivitéit	SUBST	activity	business, pursuit	d'Kris hat Auswierkungen op d'kommerziell Aktivitéiten 	AKTIVITEIT1UNI1	the state of being active	0.25681573152542114
Aktivitéit	SUBST	activity	bustle	samschdes mëttes ass an der Stad ëmmer vill Aktivitéit 	AKTIVITEIT1UNI2	the trait of being active; moving or acting rapidly and energetically	0.15134131908416748
akustesch	ADJ	acoustic	related to sound	d'Rout Luucht ass mat engem akustesche Signal fir blann Leit ekipéiert 	AKUSTESCH1UNI1	of or relating to the science of acoustics	0.6696270704269409
akustesch	ADJ	acoustic	instrument	du kanns Coursen huelen, fir akustesch oder elektresch Gittar ze léieren 	AKUSTESCH1UNI2	of or relating to the science of acoustics	0.31337451934814453
Akustik	SUBST	acoustics	science	si krut e Präis fir hir Recherchen an der Akustik 	AKUSTIK1UNI1	the study of the physical properties of sound	0.3682675063610077
akut	ADJ	acute	severe, serious	d'Firma stécht an enger akuter ekonomescher Kris 	AKUT1UNI1	extremely sharp or intense	0.4339886009693146
akut	ADJ	acute	disease	hien ass un enger akuter Longenentzündung gestuerwen 	AKUT1UNI2	having or experiencing a rapid onset and short but severe course	0.3117339611053467
Akzent	SUBST	stress	emphasis, importance	am President senger Neijoerschried louch den Akzent op de positiven Aspekter vum vergaangene Joer 	AKZENT1UNI2	special emphasis attached to something	0.7229441404342651
akzeptabel	ADJ	acceptable	reasonable	si kruten hir Wunneng zu engem akzeptabele Präis 	AKZEPTABEL1UNI1	adequate for the purpose	0.4799560308456421
akzeptabel	ADJ	acceptable	satisfactory	jidderee soll ënner akzeptabele Konditioune kënne liewen 	AKZEPTABEL1UNI2	worthy of acceptance or satisfactory	0.5578045845031738
akzeptéieren	VRB	to accept	to approve	jiddereen huet déi gutt Propositioun akzeptéiert 	AKZEPTEIEREN1UNI1	receive (a report) officially, as from a committee	0.45020902156829834
akzeptéieren	VRB	to accept	to welcome	mir akzeptéieren dech an eiser Mëtt 	AKZEPTEIEREN1UNI2	admit into a group or community	0.4881020486354828
akzeptéieren	VRB	to accept	to tolerate	eise Chef akzeptéiert absolut keng Kritik 	AKZEPTEIEREN1UNI3	tolerate or accommodate oneself to	0.7163106799125671
al	ADJ	old	of a specified age	deen honnert Joer ale Bam huet missen ëmgeluecht ginn 	AL1UNI1	(used especially of persons) having lived for a relatively long time or attained a specific age	0.47372087836265564
al	ADJ	old	of advanced age	déi al Fra aus dem Nopeschhaus ass elo an engem Altersheem 	AL1UNI2	(used especially of persons) having lived for a relatively long time or attained a specific age	0.593893826007843
al	ADJ	old	long-established	dat ass en aalt Kachrezept 	AL1UNI3	of long duration; not new	0.5974045991897583
al	ADJ	old	former	ech hu gëschter eng al Klassekomerodin erëmgesinn 	AL1UNI4	(used for emphasis) very familiar	0.26708152890205383
al	ADJ	ancient	from antiquity	an hirem neie Buch traitéiert d'Historikerin d'Versklavung vu Krichsgefaangene bei den Ale Réimer 	AL1UNI6	belonging to times long past especially of the historical period before the fall of the Western Roman Empire	0.5489999651908875
Alarm	SUBST	alarm	warning sound	wien huet den Alarm ausgeléist? 	ALARM1UNI1	an automatic signal (usually a sound) warning of danger	0.7016892433166504
Albanerin	SUBST	Albanian	female	meng bescht Frëndin ass Albanerin 	ALBANERIN1UNI1	a native or inhabitant of Albania	0.2936597168445587
Album	SUBST	album	book	hie mécht en Album mat Fotoen aus senger Vakanz 	ALBUM1UNI1	a book of blank pages with pockets or envelopes; for organizing photographs or stamp collections etc	0.43752777576446533
Album	SUBST	album	music	de Sänger huet en neien Album erausginn 	ALBUM1UNI2	one or more recordings issued together; originally released on 12-inch phonograph records (usually with attractive record covers) and later on cassette audiotape and compact disc	0.28280091285705566
Aleedung	SUBST	introduction	words, text	a senger Aleedung huet de Riedner sech kuerz virgestallt 	ALEEDUNG1UNI1	the first section of a communication	0.45981892943382263
aleeën	VRB	to have	a minute's silence	no dräi Stonnen Aarbecht hu mir eng kleng Paus ageluecht 	ALEEEN1UNI5	go through (mental or physical states or experiences)	0.3203931748867035
aléisen	VRB	to cash	a cheque, a money order	hien huet de Scheck bei der Bank ageléist 	ALEISEN1UNI1	exchange for cash	0.4935082495212555
aléisen	VRB	to keep	a promise	mat dësem Gesetz huet d'Regierung hiert Verspriechen aus dem Walkampf ageléist 	ALEISEN1UNI2	raise	0.3394938111305237
Alert	SUBST	alarm	warning signal	zéng Minutten no der Alert war d'Rettungsekipp op der Plaz vum Accident 	ALERT1UNI1	an automatic signal (usually a sound) warning of danger	0.6560128927230835
Algeerierin	SUBST	Algerian	female	meng bescht Frëndin ass Algeerierin 	ALGEERIERIN1UNI1	a native or inhabitant of Algeria	0.25913575291633606
Alibi	SUBST	alibi	of a suspect	de Verdächtegen hat kee gudden Alibi 	ALIBI1UNI1	(law) a defense by an accused person purporting to show that he or she could not have committed the crime in question	0.36235764622688293
Alibi	SUBST	alibi	excuse, justification	hatt benotzt d'Ausso, jidderee géif léien, als Alibi , fir et selwer och ze maachen! 	ALIBI1UNI2	a defense of some offensive behavior or some failure to keep a promise etc.	0.5110321640968323
Alinea	SUBST	paragraph	of a text of a law	déi genee Modalitéite fënns de am Artikel 6, Paragraf 3, Alinea 2 vum entspriechende Gesetz 	ALINEA1UNI1	one of several distinct subdivisions of a text intended to separate ideas; the beginning is usually marked by a new indented line	0.26204344630241394
Alkohol	SUBST	alcohol	alcoholic drink	meng Frëndin drénkt guer keen Alkohol 	ALKOHOL1UNI1	a liquor or brew containing alcohol as the active agent	0.584535539150238
Alkohol	SUBST	alcohol	organic compound	verschidden Alkoholer kënnen als Léisungsmëttel benotzt ginn 	ALKOHOL1UNI2	any of a series of volatile hydroxyl compounds that are made from hydrocarbons by distillation	0.4807582497596741
alkoholesch	ADJ	alcoholic	containing alcoholic	et ass verbueden, alkoholescht Gedrénks u Jonker ënner siechzéng Joer ze verkafen 	ALKOHOLESCH1UNI1	characteristic of or containing alcohol	0.6099938154220581
alkoholesch	ADJ	alcoholic	related to alcohol fermentation	am Chimiescours hu mer erkläert kritt, wat bei der alkoholescher Gärung geschitt 	ALKOHOLESCH1UNI2	characteristic of or containing alcohol	0.4657757580280304
Alkoholikerin	SUBST	alcoholic	female	ech sinn eng dréchen Alkoholikerin , ech hunn zënter Jore keen Alkohol méi gedronk 	ALKOHOLIKERIN1UNI1	a person who drinks alcohol to excess habitually	0.19502560794353485
All	SUBST	space	universe	d'Astronauten hu sech mat hirer Rakéit op de Wee an den All gemaach 	ALL1UNI1	the unlimited expanse in which everything is located	0.6061731576919556
alldeeglech	ADJ	daily	day-to-day, regular	ech verdroen deen alldeegleche Stress ronderëm Beruff a Stot net méi 	ALLDEEGLECH1UNI1	of or belonging to or occurring every day	0.3948373794555664
alldeeglech	ADJ	daily	everyday, ordinary	eng Sonnendäischtert ass keen alldeegleche Phenomeen 	ALLDEEGLECH1UNI2	of or belonging to or occurring every day	0.5044450759887695
Allergologin	SUBST	allergist	female	meng Allergologin huet erausfonnt, datt ech allergesch op mäi Wäschmëttel reagéieren 	ALLERGOLOGIN1UNI1	a physician skilled in the diagnosis and treatment of allergies	0.14532575011253357
Aller-retour	SUBST	return	ticket	ech hätt gären en Aller-retour fir op Esch-Uelzecht, wannechgelift! 	ALLERRETOUR1UNI1	a coming to or returning home	0.2587249279022217
allgemeng	ADJ	general	with widespread agreement	op allgemenge Wonsch spille mer elo eng Walz 	ALLGEMENG1UNI1	prevailing among and common to the general public	0.5281210541725159
allgemeng	ADJ	general	overall	déi allgemeng Situatioun huet sech verbessert 	ALLGEMENG1UNI2	affecting the entire body	0.21796315908432007
allgemeng	ADJ	general	universal	et muss sech un déi allgemeng Reegele gehale ginn 	ALLGEMENG1UNI3	of worldwide scope or applicability; ; - Christopher Morley	0.33881834149360657
allgemeng	ADJ	general	broad, not going into detail	ech hunn e puer allgemeng Remarken zu dësem Sujet 	ALLGEMENG1UNI4	of worldwide scope or applicability; ; - Christopher Morley	0.36558976769447327
alliéiert	ADJ	allied	by treaty, by agreement	déi alliéiert Zaldote goufen agesat, fir de Fridden ze sécheren 	ALLIEIERT1UNI1	joined by treaty or agreement	0.8034562468528748
allkéiers	ADV	each	individually	déi zwee Interpellanten hunn allkéiers 40 Minutten Zäit fir hir Ried 	ALLKEIERS1UNI2	to or from every one of two or more (considered individually)	0.4153381586074829
allmächteg	ADJ	almighty	omnipotent	och de President ass net allmächteg ! 	ALLMACHTEG1UNI1	having unlimited power	0.5974994897842407
Allusioun	SUBST	allusion	reference	säi Kënschtlernumm ass eng Allusioun op eng historesch Figur 	ALLUSIOUN1UNI1	passing reference or indirect mention	0.45251134037971497
Allusioun	SUBST	allusion	hint	de Spëtzesportler huet Allusioune gemaach, wéi wann e wéilt ophalen 	ALLUSIOUN1UNI2	passing reference or indirect mention	0.06961684674024582
aloossen	VRB	to run	a bath	looss alt scho Waasser an d'Bidden an ! 	ALOOSSEN1UNI3	be diffused	0.30020174384117126
Alpinistin	SUBST	alpinist	female	als begeeschtert Alpinistin verbréngt meng Kusin hir Vakanzen ëmmer an de Bierger 	ALPINISTIN1UNI1	a mountain climber who specializes in difficult climbs	0.21441248059272766
also	ADV	so	therefore	du hues Féiwer, also gees de an d'Bett! 	ALSO1UNI1	in the way indicated; ; ; (`thusly' is a nonstandard variant)	0.4028863310813904
alt	ADV	now	without waiting	mir ginn alt (schonn), dir kënnt jo nokommen! 	ALT1UNI2	without delay or hesitation; with no time intervening	0.5493323802947998
Alt	SUBST	alto	voice	meng Schwëster séngt Alt an der Chorale 	ALT3UNI1	a singer whose voice lies in the alto clef	0.4777725040912628
Alt	SUBST	alto	person	eise Kierchechouer brauch onbedéngt nach e puer Alten 	ALT3UNI2	a singer whose voice lies in the alto clef	0.21120472252368927
Alter	SUBST	age	length of time spent alive	d'Schrëftstellerin huet am Alter vun 38 Joer hiren éischte Roman geschriwwen 	ALTER1UNI1	a time of life (usually defined in years) at which some particular qualification or power arises	0.5476270914077759
Alter	SUBST	age	stage in someone's life	du bass aus deem Alter eraus, wou een esou Dommheete mécht! 	ALTER1UNI2	a time of life (usually defined in years) at which some particular qualification or power arises	0.5583446025848389
alternativ	ADJ	alternative	different	wa mer keng alternativ Léisung fannen, da riskéiere mer, Sträit ze kréien 	ALTERNATIV1UNI1	pertaining to unconventional choices	0.23351778090000153
alternativ	ADJ	alternative	offering a choice	mir kruten zwou alternativ Propositioune gemaach 	ALTERNATIV1UNI2	necessitating a choice between mutually exclusive possibilities	0.6188945174217224
Alternativ	SUBST	alternative	choice	ech sti virun enger Alternativ an ech ka mech einfach net entscheeden 	ALTERNATIV2UNI1	one of a number of things from which only one can be chosen	0.4515540897846222
Alternativ	SUBST	alternative	different option	de Bus stellt eng interessant Alternativ zum Auto duer 	ALTERNATIV2UNI2	one of a number of things from which only one can be chosen	0.3385584354400635
Altor	SUBST	altar	in church	an der Kierch hunn um Altor zwou Käerze gebrannt 	ALTOR1UNI1	the table in Christian churches where communion is given	0.42600733041763306
