lemma,pos,en_word,en_definition,de_word,de_definition,fr_word,fr_definition,sentence,code,wn_definition_en,confidence_en,wn_definition_de,confidence_de,wn_definition_fr,confidence_fr,wn_definition,definition_language,confidence,lux_definition,gloss_with_example,gloss_without_example
Abzebild,SUBST,transfer,picture,Abziehbild,,décalcomanie,image,d'Kanner hunn Abzebiller an d'Kichefënstere gepecht ,ABZEBILD1UNI1,,,"Bild, das aus einem grafischen Abbild einer Person oder Sache besteht",0.6526214480400085,,,"Bild, das aus einem grafischen Abbild einer Person oder Sache besteht",German,0.6526214480400085,"Bild, dat aus enger grafescher Duerstellung vun enger Persoun oder enger Saach besteet","E Bild oder Zeechnung déi ee vun engem originelle Bild ofkuckt oder nozeechnet; eng Kopie oder Ofbild, dacks fir Uleedung oder Dekoratioun benotzt.","Eent „Abzebild“ ass eng Ofbildung oder eng ofgeleet Form vun engem Wuert, déi aus engem anere Stamm oder engem anere Sproochwonkel entsteet; et beschreift also e Wuert, dat aus engem anere Wuert „ofgeleet“ gouf."
Acajou,SUBST,mahogany,wood,Mahagoni,,acajou,bois,mäi Kleederschaf ass aus Acajou ,ACAJOU1UNI1,wood of any of various mahogany trees; much used for cabinetwork and furniture,0.6908830404281616,,,wood of any of various mahogany trees; much used for cabinetwork and furniture,0.6908830404281616,wood of any of various mahogany trees; much used for cabinetwork and furniture,English,0.6908830404281616,Holz vu verschiddene Mahagonibeem; gëtt vill fir fein Schräineraarbecht a Miwwelen benotzt.,"Acajou ass eng Zort haart, roudbrong Tropenholz (och Mahagoni genannt), dat fir Miwwelen an héichwäerteg Holzaarbechten benotzt gëtt.","Acajou ass eng tropesch Holzart (och Mahagoni genannt), déi vu verschiddene Bëscher a West‑ an Zentralafrika oder Amerika kënnt; si ass brong bis roudelzeg, dicht an haltbar, gëtt vill am Miwwelbau, Parkett an Instrumenter benotzt."
Acceleratioun,SUBST,acceleration,increase in speed,Beschleunigung,Geschwindigkeitszunahme,accélération,augmentation de vitesse,duerch d'Acceleratioun ginn d'Leit am Fliger an de Sëtz gedréckt ,ACCELERATIOUN1UNI2,the act of accelerating; increasing the speed,0.6393970251083374,der Vorgang des Beschleunigens; Erhöhung der Geschwindigkeit,0.7468486428260803,the act of accelerating; increasing the speed,0.6393970251083374,the act of accelerating; increasing the speed,English,0.6393970251083374,den Akt vum Beschleunegen; d’Erhéijung vun der Geschwindegkeet,"Verännerung vun der Vitesse iwwer d’Zäit; d’Erhéijung oder Ofhuele vun der Geschwindegkeet, déi dozou féiert, datt ee Kraaft spiert, z. B. beim Start vum Fliger.","Verännerung vun der Vitess pro Zäit, also wéi séier d’Beweegung vun engem Objet méi séier oder méi lues gëtt; an der Physik d’Ofleedung vun der Vitess no der Zäit (gemooss an m/s²)."
acceleréieren,VRB,to accelerate,,(die Fahrt) beschleunigen,,accélérer,,"acceleréier , fir de Camion ze iwwerhuelen! ",ACCELEREIEREN1UNI2,cause to move faster,0.7043925523757935,,,,,cause to move faster,English,0.7043925523757935,"verursaachen, datt sech eppes méi séier beweegt","D’Geschwindegkeet erhéijen; méi séier fueren oder sech méi séier beweegen, besonnesch mam Gefier.","Beschleunegen; e Prozess oder eng Handlung méi séier maachen, d’Vitesse erhéijen oder d’Progressioun verstäerken (z. B. en Auto acceleréieren oder eng Entwécklung beschleunegen)."
accentuéieren,VRB,to worsen,,sich verstärken,,s'accentuer,,de Problem vun der Atomkraaft huet sech an de leschte Joren accentuéiert ,ACCENTUEIEREN1UNI2,make worse,0.7100979089736938,,,,,make worse,English,0.7100979089736938,méi schlecht maachen,"eppes nach méi staark, méi däitlech oder méi ausgedréckt maachen; eng Entwécklung oder en Trend verstäerken oder ervirhiewen","Eppes besonnesch betounen oder ervirhiewen; an der Ried oder Schrëft d’Akzentuatioun setzen, fir e Klang, eng Silb oder en Aspekt méi staark eraussträichen."
Accès,SUBST,access,admittance,Zugang,,accès,entrée,den Accès ass fir d'Personal reservéiert ,ACCES1UNI1,,,"der Akt, jemandem den Zutritt zu gewähren",0.6535112261772156,,,"der Akt, jemandem den Zutritt zu gewähren",German,0.6535112261772156,"d'Aktioun, engem den Zoutrëtt ze gewären","Méiglechkeet oder Recht, an e bestëmmte Raum, Beräich oder System eran ze goen oder et ze benotzen; Zougang.","Méiglechkeet oder Recht, op eppes ze kommen oder eppes ze benotzen; Zougang zu engem Plaz, engem Service oder Informatiounen."
Accès,SUBST,access,right to use,Zugang,,accès,"à des données, à des informations",mam Passwuert huet een Accès op verschidden elektronesch Dictionnairen ,ACCES1UNI2,,,"der Akt, jemandem den Zutritt zu gewähren",0.6535112261772156,,,"der Akt, jemandem den Zutritt zu gewähren",German,0.6535112261772156,"d'Handlung, engem den Zoutrëtt ze gewären","Recht oder Méiglechkeet, op eppes erunzegoen oder et ze benotzen; Zougang zu engem System, Service oder Raum.","D’Méiglechkeet oder d’Recht, op eppes zouzekommen oder eppes ze benotzen; och de Wee oder d’Entrée, iwwer déi een an en Terrain, Gebai oder System erakënnt."
Accès,SUBST,access,"way, entrance",Zugang,Weg,accès,voie d'accès,den Accès an d'Schigebitt ass komplett zougeschneit ,ACCES1UNI3,a way of entering or leaving,0.6635808944702148,,,,,a way of entering or leaving,English,0.6635808944702148,E Wee fir eran oder eraus ze goen.,"- Zougang oder Entrée zu enger Plaz, Ressource oder Déngscht; d’Méiglechkeet, eppes ze erreechen oder ze benotzen.","Zougang oder Méiglechkeet, op eppes eranzekommen oder eppes ze benotzen (z. B. Accès zu engem Gebai, zu Informatiounen oder zu engem Service)."
Accident,SUBST,accident,"crash, mishap",Unfall,,accident,,gëschter Owend hat e jonke Chauffer e schwéiert Accident ,ACCIDENT1UNI1,an unfortunate mishap; especially one causing damage or injury,0.6399229168891907,,,an unfortunate mishap; especially one causing damage or injury,0.6399228572845459,an unfortunate mishap; especially one causing damage or injury,English,0.6399229168891907,"en ongléckleche Virfall; besonnesch een, deen Schued oder Verletzung verursaacht","En onerwaart a plëtzlecht geschéiende Virfall, bei deem Schied u Persounen oder Saache geschitt, zum Beispill am Verkéier.","En onerwaart, onerwënschtlechen Ereegnes, dat Schued, Verletzungen oder Verloschter verursaacht, meeschtens duerch Zoufall oder Mëssgeschéck an net bewosst geplangt."
Accouchement,SUBST,childbirth,,Entbindung,Geburt,accouchement,,eis Nopesch hat e schwéiert Accouchement ,ACCOUCHEMENT1UNI1,,,,,the act of delivering a child,0.7023671865463257,the act of delivering a child,English,0.7023671865463257,"Den Akt, e Kand op d’Welt ze bréngen.","Den Ausdrock Accouchement bedeit d’Entbannen, also d’Gebuert vun engem Kand; et bezitt sech op de Prozess an d’Prozedur vum Gebueren.","Accouchement heescht d’Gebuert vun engem Kand, also de Prozess wou eng Fra e Kand op d’Welt bréngt, inklusiv de Ween, d’Ausdréiwen an d’Ofschlossphase nom Gebuertsmoment."
Accumulatioun,SUBST,accumulation,,Häufung,,accumulation,grand nombre,a leschter Zäit gouf et eng Accumulatioun vun Abréch an eiser Géigend ,ACCUMULATIOUN1UNI1,the act of accumulating,0.7522690296173096,das Ergebnis des Prozesses der Anhäufung,0.6228514909744263,,,the act of accumulating,English,0.7522690296173096,"den Akt, eppes no an no ze sammelen","Usammlung oder Oplafere vu ville Saachen iwwer eng Zäit, dacks esou, datt et sech häuft oder verdicht (z. B. eng Accumulatioun vu Fäll, Problemer oder Géigestänn).","Ugesammelt Quantitéit oder Prozess vum Uesummeschafe vun eppes iwwer Zäit; d’Lues a luesen Opbauen oder Uecollecte vu Ressourcen, Verméigen, Daten, Stëbs, asw."
Achtzegerjoren,SUBST,the (nineteen) eighties,,Achtzigerjahre,,années quatre-vingt,,an den Achtzegerjoren hunn d'CDen d'Kassette lues a lues ersat ,ACHTZEGERJOREN1UNI1,,,das Jahrzehnt von 1980 bis 1989,0.6850003004074097,,,das Jahrzehnt von 1980 bis 1989,German,0.6850003004074097,d'Jorzéngt vun 1980 bis 1989,Bezeechnung fir d’1980er Joren; d’Jorzéngt tëscht 1980 an 1989.,"Begrëff fir d’1980er Joren; d’Jorzéngt vun 1980 bis 1989, dacks mat de spezifesche kulturellen, musikaleschen a modeschtrends aus där Zäit verbonnen."
Acquisitioun,SUBST,acquisition,,Anschaffung,"Ware, Gut",acquisition,bien acquis,meng lescht Acquisitioun huet mech d'Aen aus dem Kapp kascht! ,ACQUISITIOUN1UNI2,something acquired,0.7051186561584473,,,something acquired,0.7051186561584473,something acquired,English,0.7051186561584473,"Eppes, dat een an den eegene Besëtz geholl huet.",D’Acquisitioun ass den Akt eppes ze kafen oder ze kréien; eng nei Uschafung oder Uschafung vun engem Objet oder Besëtz.,"Acquisitioun: Prozess oder Akt vum Ukaaf oder dem sech-Uleeë vuppes, z. B. d’Iwwerhuele vun enger Firma, d’Beschafe vu Verméigen oder d’Erlangen vun neie Fäegkeeten a Wëssen."
Actrice,SUBST,actress,,Schauspielerin,,actrice,,déi Actrice huet schonn a villen erfollegräiche Filmer matgespillt ,ACTRICE1UNI1,a female actor,0.8116575479507446,eine weibliche Darstellerin,0.896032452583313,a female actor,0.8116575479507446,a female actor,English,0.8116575479507446,eng Schauspillerin,"Eng weiblech Schauspillerin, déi a Filmer, Theaterstécker oder TV-Produktiounen Rollen spillt.","Eng Actrice ass eng Fra, déi an Theaterstécker, Filmer oder Televisiounsproduktioune Rollë spillt an eng Figur duerch Spill, Sprooch an Ausdrock duerstellt."
Adaptatioun,SUBST,adaptation,,Anpassung,,adaptation,ajustement,et ass nees eng Adaptatioun vun de Gehälter un d'Liewenskäschte fälleg ,ADAPTATIOUN1UNI1,the process of adapting to something (such as environmental conditions),0.6449323892593384,das Anpassen oder Anpassen an die Umstände,0.8136798143386841,the process of adapting to something (such as environmental conditions),0.6449323892593384,the process of adapting to something (such as environmental conditions),English,0.6449323892593384,de Prozess fir sech un eppes unzepassen (z. B. un Ëmweltbedéngungen),"Upassung oder Ëmgestaltung un nei Ëmstänn; speziell: d’Uschaffe vun eppes (z. B. Géihalter) un verännert Konditiounen, wéi Liewenskäschten.","Den Undoeungs- oder Upassungsprozess, bei deem e Liewewiesen, en Organismus, e System oder e Wierk (z. B. e Film, e Buch) un nei Ëmstänn, en anert Ëmfeld oder en anere Medium ugepasst gëtt, fir besser ze fonctionnéieren oder verstanen ze ginn."
Adaptatioun,SUBST,adaptation,,Adaptation,Umarbeitung eines Kunstwerks,adaptation,d'une œuvre d'art,d'musikalesch Adaptatioun vum Theaterstéck ass gelongen ,ADAPTATIOUN1UNI2,the process of adapting to something (such as environmental conditions),0.6449323892593384,,,the process of adapting to something (such as environmental conditions),0.6449323892593384,the process of adapting to something (such as environmental conditions),English,0.6449323892593384,"De Prozess, sech un eppes ze upassen (z. B. un Ëmweltbedéngungen)","Verännerung oder Ëmsetzung vun engem Wierk (z. B. Theaterstéck, Buch) an eng aner Form oder fir eng aner Zielgrupp, dacks mat Upassunge fir Stil, Medium oder Kontext.","Adaptatioun ass de Prozess oder d’Resultat vum Upasse vun engem Organismus, System oder Verhalen un nei oder verännert Ëmstänn, sou datt et besser funktionéiert oder iwwerlieft; am Film/ Literatur heescht et och eng Ëmsetzung vun engem Wierk an en anert Medium."
addéieren,VRB,to add,,addieren,,additionner,faire l'addition de,"wann s de déi zwou Zommen addéiers , kriss de d'Resultat ",ADDEIEREN1UNI1,,,eine Ergänzung darstellen,0.6220343112945557,,,eine Ergänzung darstellen,German,0.6220343112945557,eng Ergänzung duerstellen,"addéieren: zwee oder méi Zuelen zesummerechnen, fir eng Gesamtzomm (d’Resultat) ze kréien.","Addéieren heescht Zuelen oder Gréissten zesummenzielen, fir eng Zomm ze kréien; am Allgemengen eppes bäisetzen oder dobäileeën."
äddi,INTERJ,goodbye,,tschüss,,au revoir,,äddi a schéine Weekend! ,ADDI2UNI1,a farewell remark,0.6002259254455566,,,a farewell remark,0.6002259850502014,a farewell remark,English,0.6002259254455566,eng Bemierkung beim Ofschied,"Héiflech Verabschiedung; heescht “Äddi/Adieu”, gëtt benotzt fir sech ze verabschieden, dacks mat engem gudde Wonsch wéi “schéine Weekend”.","Äddi: Begréissungs- a Verabschiedungswuert, meeschtens benotzt fir “Äddi”/“Tschüss” ze soen; kann jee no Kontext frëndlech, familiär oder neutral kléngen."
Additioun,SUBST,addition,,Addition,,addition,,hie kann esouguer déi schwéierst Additiounen am Kapp maachen ,ADDITIOUN1UNI1,a quantity that is added,0.6515594124794006,,,a quantity that is added,0.6515594720840454,a quantity that is added,English,0.6515594124794006,"eng Quantitéit, déi derbäigesat gëtt","Mathematesch Grondoperatioun, bei där zwee oder méi Zuelen zesummegerechent ginn, fir eng Zomm ze kréien.","Mathematesch Grondoperatioun, bei där zwou oder méi Zuelen, Gréissten oder Quantitéiten zesummegeluecht ginn, fir eng Gesamtwäert ze kréien; d’Symbol dofir ass “+”."
Adel,SUBST,aristocracy,,Adel,Aristokratie,noblesse,classe,déi zwou Famillje stoungen deemools un der Spëtzt vum europäeschen Adel ,ADEL1UNI1,a privileged class holding hereditary titles,0.71492600440979,,,,,a privileged class holding hereditary titles,English,0.71492600440979,"eng privilegéiert Klass, déi ierflech Titelen besëtzt","sozial Stand vun erfriichtege Familljen, déi duerch Hierkonft Titelen a Privilegien hunn (z. B. Grof, Herzog) an historesch politesch a gesellschaftlech Muecht ausgeüübt hunn","Gesellschaftlech Schicht vu Leit mat ierfbarem Titel a Privilegien, déi historesch politesch a wirtschaftlech Muecht hat; och d’Klass vun den Adelëgen am Allgemengen."
adeleg,ADJ,aristocratic,,adlig,aristokratisch,noble,qui fait partie de la noblesse,hie kënnt aus enger adeleger Famill ,ADELEG1UNI1,belonging to or characteristic of the nobility or aristocracy,0.6368609666824341,,,of or belonging to or constituting the hereditary aristocracy especially as derived from feudal times,0.6853954792022705,belonging to or characteristic of the nobility or aristocracy,English,0.6368609666824341,Zum Adel oder zur Aristokratie gehéierend oder dofir charakteristesch.,"Adelstallend, zum Adel gehéierend; aus héichgestallter, nobeler Hierkonft.","Adelich; vu noble Gebuert oder mat noblem Charakter, dacks och am Sënn vu fein, héichwäerteg oder kultivéiert."
adequat,ADJ,adequate,,adäquat,,adéquat,,"déi adequat Mesurë si geholl ginn, fir dat Schlëmmst ze verhënneren ",ADEQUAT1UNI1,about average; acceptable,0.6778302192687988,,,,,about average; acceptable,English,0.6778302192687988,ongeféier duerchschnëttlech; akzeptabel,"Passend, ugepasst oder gëeegent fir eng bestëmmten Situatioun; entspriechend de Besoinen oder Ufuerderungen.","Passend, ugepasst oder gëeegent fir eng bestëmmte Situatioun oder Zwecker; entspriechend deem, wat néideg oder ubruecht ass."
adipös,ADJ,obese,,adipös,,adipeux,,"et gëtt vill Grënn, firwat et mëttlerweil esou vill adipös Leit an eiser Gesellschaft gëtt ",ADIPOS1UNI1,excessively fat,0.721854567527771,,,,,excessively fat,English,0.721854567527771,iwwerméisseg déck,"adipös bedeit staark iwwergewichteg oder fettleibeg; eng Persoun huet däitlech ze vill Kierperfett, wat dacks mat Gesondheetsrisike verbonnen ass.","Beschreift eng Persoun oder e Kierper, dee staark iwwergewichteg ass, mat engem héijen Undeel u Kierperfett (medezinesch: Adipositas)."
Administratioun,SUBST,management,,Verwaltung,"das Führen, das Leiten",administration,gestion,d'Entreprise ass wéinst enger schlechter Administratioun faillite ,ADMINISTRATIOUN1UNI2,the act of managing something,0.6817992925643921,die Tätigkeit des Führens,0.6554082036018372,the act of managing something,0.6817994713783264,the act of managing something,English,0.6817992925643921,d'Gestioun vun eppes,"Organisatioun an Gestioun vun enger Institutioun oder Firma; d’Zesummespill vu Prozesser, Reegelen a Leit, déi d’Laaf vun den Affären regelen.","D’Administratioun ass d’organiséiert Gestioun an Ëmsetzung vu politeschen oder betribleche Decisiounen, inklusiv Planung, Koordinatioun a Kontroll vu Ressourcën a Prozesser; et kann och op déi staatlech oder kommunal Verwaltungsstrukture verweisen, déi ëffentlech Servicer assuréieren."
administrativ,ADJ,administrative,,administrativ,,administratif,,den administrativen Direkter vum Service geet an d'Pensioun ,ADMINISTRATIV1UNI1,of or relating to or responsible for administration,0.704357385635376,mit der Verwaltung zusammenhängend oder für die Verwaltung zuständig,0.6702853441238403,of or relating to or responsible for administration,0.704357385635376,of or relating to or responsible for administration,English,0.704357385635376,op d'Verwaltung bezunn oder dofir zoustänneg,"Bezeechent alles, wat mat Verwal­tung, Organisatioun a bürokratesche Prozeduren ze dinn huet; op d’Gestioun a d’Formalitéite vun enger Institutioun oder Verwaltung bezunn.","Bezeechnend alles, wat d’Verwaltung, d’Bürokratie oder d’amtlech Prozeduren ugeet; op d’Gestioun an d’Organisatioun vun Institutiounen oder Offeren ausgeriicht."
administréieren,VRB,to administer,,verwalten,leiten,administrer,,d'Entreprise gëtt vu Paräis aus administréiert ,ADMINISTREIEREN1UNI2,work in an administrative capacity; supervise or be in charge of,0.6784079670906067,,,work in an administrative capacity; supervise or be in charge of,0.6784079670906067,work in an administrative capacity; supervise or be in charge of,English,0.6784079670906067,an enger Verwaltungsfunktioun schaffen; iwwerwaachen oder d'Leedung hunn,"eppes verwalten oder féieren; d’Organisatioun an d’Ufanksentscheedunge fir eng Institutioun, Firma oder Struktur iwwerhuelen an duerchsetzen (hei: d’Entreprise gëtt vu Paräis aus geleet a verwalt)","Eppes verwalten oder féieren: d’Organisatioun, d’Koordinatioun an d’Iwwerwaachung vun Aufgaben, Ressourcen oder Prozesser, z. B. eng Firma, en Dossier oder eng Behandlung administréieren."
