lemma	pos	en_word	en_definition	sentence	code	wn_definition	confidence	lux_definition
Basar	SUBST	stuff	belongings	den ontreie Mann gouf vun senger Fra mat sengem ganze Basar erausgehäit 	BASAR1UNI3	informal terms for personal possessions	0.6676928997039795	informell Begrëffer fir perséinlech Besëtz
Basketball	SUBST	basketball	ball	hire Basketball huet e Lach 	BASKETBALL1UNI2	an inflated ball used in playing basketball	0.6614161133766174	e Ball, deen opgeblosen ass, a beim Basketball gespillt gëtt
Bastioun	SUBST	bastion	part of a fortification	nom Krich goufen d'Bastioune vun der Stad gesprengt 	BASTIOUN1UNI1	a stronghold into which people could go for shelter during a battle	0.6109791994094849	eng Festung, an déi d'Leit sech während enger Schluecht fir Schutz konnten eraussichen
Bataklang	SUBST	stuff	belongings	féier dee Bataklang do nëmmen op den Tipp! 	BATAKLANG1UNI1	informal terms for personal possessions	0.6676928997039795	informell Begrëffer fir perséinlech Besëtz
bauen	VRB	to build	to construct	wéini ass déi Bréck gebaut ginn ? 	BAUEN1UNI1	order, supervise, or finance the construction of	0.6350950598716736	bestellen, iwwerwaachen oder finanzéieren de Bau vun
bauen	VRB	to build	to construct	op dee kanns de (Haiser) bauen 	BAUEN1UNI1_EGS	order, supervise, or finance the construction of	0.6350950598716736	bestellen, iwwerwaachen oder finanzéieren de Bau vun
baupsen	VRB	to snap	to say in an angry way	du muss net direkt baupsen , wann der eppes net geet! 	BAUPSEN1UNI2	utter in an angry, sharp, or abrupt tone	0.7643598318099976	mat engem rosen, scharfen oder abrupten Toun ausgeschwat
baussent	PREP	outside	beyond the boundaries of	si wunne baussent der Stad 	BAUSSENT1UNI1	originating or belonging beyond some bounds:	0.6212642192840576	Urspréng oder Besëtz iwwer e puer Grenzen:
baussent	PREP	outside	beyond the boundaries of	bleif mir baussent der Dier! 	BAUSSENT1UNI1_EGS	originating or belonging beyond some bounds:	0.6212642192840576	Urspréng oder Besëtz iwwer e puer Grenzen:
beandrocken	VRB	to impress	to have an effect on	mech ka keen esou séier beandrocken ! 	BEANDROCKEN1UNI1	have an emotional or cognitive impact upon	0.7332794070243835	hunn en emotionalen oder kognitiven Impakt op
bedeitend	ADJ	important	significant	d'Infirmière huet an där Geschicht eng bedeitend Roll gespillt 	BEDEITEND1UNI1	important in effect or meaning	0.6055992245674133	wichteg an der Wierkung oder Bedeitung
Bedroung	SUBST	threat	danger	an eiser moderner Welt gëtt den Terrorismus vu ville Leit als déi gréisst Bedroung ugesinn 	BEDROUNG1UNI1	something that is a source of danger	0.6494499444961548	eppes wat eng Quell vun Gefor ass
Been	SUBST	leg	limb	vill Leit hunn ee Bee méi kuerz ewéi dat anert 	BEEN1UNI1	the limb of an animal used for food	0.6994244456291199	d'Gemeng vun engem Déier dat fir Liewensmëttel benotzt gëtt
Been	SUBST	leg	limb	no deem laange Marsch ass meng Frëndin bal vun de Bee gefall 	BEEN1UNI1_EGS	the limb of an animal used for food	0.6994244456291199	d'Gemeng vun engem Déier dat fir Liewensmëttel benotzt gëtt
befäegen	VRB	to qualify	to make qualified	déi Ausbildung befäegt een, e Restaurant opzemaachen 	BEFAEGEN1UNI1	prove capable or fit; meet requirements	0.6840767860412598	beweisen kapabel oder fit; erfëllen Ufuerderungen
befannen	VRB	to be	to be situated	léif Visiteuren, mir befannen eis hei am eelsten Deel vum Schlass 	BEFANNEN1UNI2	occupy a certain position or area; be somewhere	0.7078455090522766	eng bestëmmte Positioun oder Plaz besetzen; iergendwou sinn
Begrenzung	SUBST	limitation	restriction	mir halen d'Begrenzung vun der Mandatszäit vun de Kommiteesmembere fir eng nëtzlech Moossnam 	BEGRENZUNG1UNI1	the quality of being limited or restricted	0.7103269100189209	d'Qualitéit vu limitéiert oder limitéiert ze sinn
behellegen	VRB	to bother	to disturb	ech behellegen hien net mat menge Suergen, hien huet der selwer genuch 	BEHELLEGEN1UNI1	cause annoyance in; disturb, especially by minor irritations	0.6717461943626404	verursaache Stéierungen an; stéieren, besonnesch duerch kleng Reizungen
behiewen	VRB	to remedy	to rectify	et soll ee kleng Schwieregkeeten direkt behiewen 	BEHIEWEN1UNI1	act of correcting an error or a fault or an evil	0.6070860624313354	Akt fir e Feeler oder e Feeler oder e Béise ze korrigéieren
beichten	VRB	to confess	to admit	d'Kand huet sengen Eltere gebeicht , et hätt eng gestiicht 	BEICHTEN1UNI2	admit (to a wrongdoing)	0.7148165702819824	(fir eng Verletzung) zouginn
béisaarteg	ADJ	malignant	tumour, disease	mäi Monni huet e béisaartegen Tumor am Kapp 	BEISAARTEG1UNI2	dangerous to health; characterized by progressive and uncontrolled growth (especially of a tumor)	0.737325131893158	geféierlech fir d'Gesondheet; charakteriséiert duerch progressiv an onkontroléiert Wuesstum (besonnesch vun engem Tumor)
bekennen	VRB	to confess	to admit to	an der Beicht bekennt e Gleewegen seng Sënnen 	BEKENNEN1UNI1	admit (to a wrongdoing)	0.7572916746139526	(fir eng Verletzung) zouginn
bekennen	VRB	to confess	to admit to	elo muss de Faarf bekennen ! 	BEKENNEN1UNI1_EGS	admit (to a wrongdoing)	0.7572916746139526	(fir eng Verletzung) zouginn
beliichten	VRB	to expose	photographic film	d'Fotoe sinn näischt ginn, well ech se schlecht beliicht hat 	BELIICHTEN1UNI4	expose to light, of photographic film	0.6531981229782104	aus Fotofilm, fir Liicht ausgesat ze ginn
Beliichtung	SUBST	exposure	of a film, of a photo	deng Fotoe sinn ze däischter, probéier emol eng aner Beliichtung 	BELIICHTUNG1UNI1	the act of exposing film to light	0.6008384227752686	den Akt vum Film un d'Liicht auszesetzen
bëlleg	ADJ	cheap	low in price	d'Iesse war gutt a bëlleg ! 	BELLEG1UNI1	relatively low in price or charging low prices	0.6712433695793152	relativ niddreg Präis oder niddreg Präisser
bëlleg	ADJ	cheap	low in price	hei kritt ee gutt Qualitéit fir bëllegt Geld 	BELLEG1UNI1_EGS	relatively low in price or charging low prices	0.6712433695793152	relativ niddreg Präis oder niddreg Präisser
Bëlz	SUBST	bonce	head	bei der Kläpperei krut ee vun den Implizéierten eng op d'Bëlz 	BELZ1UNI2	informal terms for a human head	0.6931226253509521	informell Begrëffer fir e mënschleche Kapp
Bemierkung	SUBST	remark	comment, observation	du hues et eraus, fir am richtege Moment déi richteg Bemierkung ze maachen! 	BEMIERKUNG1UNI2	make or write a comment on	0.6109856367111206	maachen oder schreiwen e Kommentar op
benotzen	VRB	to use	to make use of	dat Wuert gëtt bal ni benotzt 	BENOTZEN1UNI1	the act of using	0.6653586030006409	d'Aktioun vun der Benotzung
beréieren	VRB	to touch	to come into contact with	wann s de den elektreschen Drot beréiers , da kriss de eng gewéitscht! 	BEREIEREN1UNI1	make physical contact with, come in contact with	0.7517597079277039	maachen kierperlech Kontakt mat, kommen a Kontakt mat
Beschiedegung	SUBST	damage	act of harming	d'Gemeng huet wéinst muttwëlleger Beschiedegung vun der Spillplaz eng Plainte gemaach 	BESCHIEDEGUNG1UNI1	the act of damaging something or someone	0.7937890291213989	d'Aktioun fir eppes oder een ze beschiedegen
beschneiden	VRB	to cut	to reduce	duerch d'Reform ginn de Gemengen hir Moyene beschnidden 	BESCHNEIDEN1UNI2	have a reducing effect	0.7302659749984741	hunn e reduzéierende Effekt
besetzen	VRB	to fill	a job, a position	et gi qualifizéiert Leit gesicht, fir dës Plazen ze besetzen 	BESETZEN1UNI2	appoint someone to (a position or a job)	0.6432055830955505	bestellen een op (eng Positioun oder eng Aarbecht)
Besetzung	SUBST	cast	actors	d'Besetzung fir de Film gouf iwwer eng Auditioun erausgesicht 	BESETZUNG1UNI1	the actors in a play	0.6535047888755798	d'Schauspiller an engem Stéck
besser	ADJ	better	of better quality, superior	ech brauch e bessere Knäip, deen heiten daacht näischt 	BESSER1UNI1	something superior in quality or condition or effect	0.6463102102279663	eppes, wat an der Qualitéit oder am Zoustand oder an der Wierkung méi héich ass
bestäerken	VRB	to confirm	to strengthen	deng Iwwerleeunge bestäerke mech a menger Meenung 	BESTAERKEN1UNI1	strengthen or make more firm	0.6007232666015625	verstäerkt oder méi fest maachen
Bestand	SUBST	stock	supply	am Mëttelmier ass de Bestand vun de Sardinne staark zeréckgaangen 	BESTAND1UNI1	supply with fish	0.647251307964325	Versuergung mat Fësch
bestellen	VRB	to order	to request	eist Klengt huet sech ganz eleng bei der Serveuse en Dessert bestallt 	BESTELLEN1UNI1	make a request for something	0.799136221408844	eng Demande maachen
bestellen	VRB	to order	to request	d'Koppel huet sech eppes bestallt 	BESTELLEN1UNI1_EGS	make a request for something	0.799136221408844	eng Demande maachen
bestoen	VRB	to exist	to be present, to be extant	dëse Buttek besteet schonn zënter méi ewéi 100 Joer 	BESTOEN1UNI2	have an existence, be extant	0.7744603753089905	existéieren, existéieren
bestralen	VRB	to irradiate	to expose to radiation	deen Tumeur muss bestraalt ginn 	BESTRALEN1UNI1	expose to radiation	0.8806604743003845	ausgesat fir Stralung
bestueden	VRB	to marry	to join in marriage	de Buergermeeschter huet déi jonk Koppel bestuet 	BESTUEDEN1UNI1	take in marriage	0.6677281856536865	an d'Bestietnes huelen
betounen	VRB	to stress	to emphasize	ech wëll betounen , datt ech domat net averstane sinn! 	BETOUNEN1UNI2	special emphasis attached to something	0.6075826287269592	speziell Betonung, déi mat eppes verbonne ass
Betounung	SUBST	stress	emphasis, importance	am President senger Neijoerschried louch d'Betounung op de positiven Aspekter vum vergaangene Joer 	BETOUNUNG1UNI2	special emphasis attached to something	0.7229441404342651	speziell Betonung, déi mat eppes verbonne ass
Betrag	SUBST	sum	of money	all Member huet e Betrag vu 45 Euro iwwerwisen 	BETRAG1UNI1	a quantity of money	0.6160439848899841	eng Quantitéit u Suen
Bëtschel	SUBST	kid	young goat	mir hunn um Véimaart zwee Bëtschele kaaft 	BETSCHEL1UNI1	young goat	1.0000001192092896	jonk Geess
Bëtschel	SUBST	kid	young goat	elo ass d'Bëtschel fett! 	BETSCHEL1UNI1_EGS	young goat	1.0000001192092896	jonk Geess
bëtschelen	VRB	to kid	goat	eng vun eise Geessen huet an der Nuecht gebëtschelt 	BETSCHELEN1UNI1	young goat	0.7353958487510681	jonk Geess
Bett	SUBST	bed	furniture	de Schräiner mécht eisen Zwillingen nei Better 	BETT1UNI1	a piece of furniture that provides a place to sleep	0.6122831702232361	e Stéck Miwwelen dat eng Plaz fir ze schlofen ubitt
Bett	SUBST	bed	furniture	et heescht, de Casanova wier gutt am Bett gewiescht 	BETT1UNI1_EGS	a piece of furniture that provides a place to sleep	0.6122831702232361	e Stéck Miwwelen dat eng Plaz fir ze schlofen ubitt
Bettgedecks	SUBST	bedding	bedclothes	hëllef mer, d'Bettgedecks ze wiesselen! 	BETTGEDECKS1UNI1	coverings that are used on a bed	0.6720907688140869	D'Bedekleedung, déi op engem Bett benotzt gëtt
beurteelen	VRB	to judge	to form an opinion about	ech kann dee Roman net beurteelen , well ech en nach net gelies hunn 	BEURTEELEN1UNI1	form a critical opinion of	0.7664103507995605	eng kritesch Meenung iwwer
Bevëlkerung	SUBST	population	inhabitants	nom Äerdbiewe gouf d'Bevëlkerung aus der betraffener Regioun evakuéiert 	BEVELKERUNG1UNI1	the people who inhabit a territory or state	0.6256725192070007	d'Leit, déi an engem Territoire oder Staat wunnen
beweegen	VRB	to move	to change position	d'Fra spiert, wann d'Kand sech am Bauch beweegt 	BEWEEGEN1UNI4	move so as to change position, perform a nontranslational motion	0.6048535108566284	bewegen sou wéi Positioun ze änneren, eng net-translational Bewegung ausféieren
beweegen	VRB	to move	to change position	beweeg dech! 	BEWEEGEN1UNI4_EGS	move so as to change position, perform a nontranslational motion	0.6048535108566284	bewegen sou wéi Positioun ze änneren, eng net-translational Bewegung ausféieren
Beweegung	SUBST	movement	organization, political group	aus dem Protest vun e puer Leit ass no an no eng ganz Beweegung entstanen 	BEWEEGUNG1UNI2	a group of people with a common ideology who try together to achieve certain general goals	0.6797108054161072	eng Grupp vu Leit mat enger gemeinsamer Ideologie, déi zesumme probéieren, verschidde allgemeng Ziler z'erreechen
Beweegung	SUBST	exercise	physical activity	ech brauch méi Beweegung , fir nees a Form ze kommen 	BEWEEGUNG1UNI3	the activity of exerting your muscles in various ways to keep fit	0.6934232711791992	d'Aktivitéit, d'Muskelen op verschidde Weeër ze trainéieren, fir fit ze bleiwen
bezéien	VRB	to get	to obtain	ech bezéie mäi Wäi vun engem private Wënzer 	BEZEIEN2UNI2	acquire as a result of some effort or action	0.6994357109069824	kréien als Resultat vun engem Effort oder enger Handlung
Biddi	SUBST	horse	riding horse	déi déck Baueren hate fréier e puer Schaffpäerd an e Biddi , fir an d'Kutsch ze spanen 	BIDDI1UNI1	provide with a horse or horses	0.6076391339302063	mat engem Päerd oder Päerd
biergof	ADV	downhill	downwards	biergof geet et méi séier ewéi biergop 	BIERGOF1UNI1	sloping down rather steeply	0.6010116934776306	déi ganz steil erofgeet
biergof	ADV	downhill	downwards	et geet biergof mat him 	BIERGOF1UNI1_EGS	sloping down rather steeply	0.6010116934776306	déi ganz steil erofgeet
Biischt	SUBST	brush	hand brush	gëff mer d'Schëpp an d'Biischt , fir d'Grimmelen opzekieren! 	BIISCHT1UNI3	clean with a brush	0.7208412885665894	mat engem Pinsel ze botzen
Bild	SUBST	picture	painting	ech muss dat neit Bild nach arumme loossen 	BILD1UNI1	graphic art consisting of an artistic composition made by applying paints to a surface	0.6275200843811035	Grafiken, déi aus enger künstlerescher Kompositioun besteet, déi duerch Uwendung vu Faarwen op eng Uewerfläch gemaach gëtt
Bild	SUBST	picture	painting	meng Kusin war vu Klengem un e Bild vun engem Meedchen 	BILD1UNI1_EGS	graphic art consisting of an artistic composition made by applying paints to a surface	0.6275200843811035	Grafiken, déi aus enger künstlerescher Kompositioun besteet, déi duerch Uwendung vu Faarwen op eng Uewerfläch gemaach gëtt
Billjee	SUBST	ticket	entrance, travel	ech hu mer e Billjee kaaft, fir mam Zuch op Léck ze fueren 	BILLJEE1UNI1	provide with a ticket for passage or admission	0.6233118772506714	mat engem Ticket fir d'Passage oder d'Entrée
biologesch	ADJ	biological	relating to biology	vum biologesche Standpunkt hier si Mustike bestëmmt interessant Déieren 	BIOLOGESCH1UNI1	pertaining to biology or to life and living things	0.6447647213935852	Biologie oder Liewen an d'Liewen
blann	ADJ	blind	unable to see	meng Kusin ass vu Klengem u blann 	BLANN1UNI1	render unable to see	0.6458321213722229	net méi gesinn
blann	ADJ	blind	unable to see	dat gesäit dach e Blannen ! 	BLANN1UNI1_EGS	render unable to see	0.6458321213722229	net méi gesinn
Blat	SUBST	sheet	of paper	mäin Neveu huet am Examen e wäisst Blat ofginn 	BLAT1UNI2	paper used for writing or printing	0.6293503642082214	Papier fir ze schreiwen oder ze drécken
Blat	SUBST	sheet	of paper	ech huele kee Blat virun de Mond 	BLAT1UNI2_EGS	paper used for writing or printing	0.6293503642082214	Papier fir ze schreiwen oder ze drécken
Blat	SUBST	hand	of playing cards	mäin Noper kuckt mir stänneg an d'Blat ! 	BLAT1UNI5	the cards held in a card game by a given player at any given time	0.6640095710754395	d'Kaarten, déi zu all Zäit vun engem bestëmmte Spiller an engem Kaartspil gehalen ginn
blechen	VRB	to pay	to give money	fir d'éischt sollte mer d'Ausgaben deelen an elo kann ech eleng derfir blechen ! 	BLECHEN2UNI3	give money, usually in exchange for goods or services	0.7347828149795532	Geld ginn, normalerweis am Austausch fir Wueren oder Servicer
Bléck	SUBST	look	expression	däi Bléck mécht mer Angscht! 	BLECK1UNI1	convey by one's expression	0.6307560205459595	duerch d'Ausdrock vermëttelen
blimmelen	VRB	to flatter	to praise	d'Journalistin huet dem Minister op der Pressekonferenz geblimmelt 	BLIMMELEN1UNI1	praise somewhat dishonestly	0.7005720734596252	e bësse onehrlech luewen
blockéieren	VRB	to block	to obstruct	d'Demonstrante blockéieren d'Strooss 	BLOCKEIEREN1UNI1	obstruct	0.8667787313461304	verhënneren
Blos	SUBST	bubble	of air, of gas	den Taucher mécht Blosen ënner Waasser 	BLOS1UNI2	a hollow globule of gas (e.g., air or carbon dioxide)	0.6388340592384338	e hëlze Gläichgewiicht vu Gas (z.B. Loft oder Kuelendioxid)
blosen	VRB	to blow	wind	gëschter huet e staarke Wand geblosen 	BLOSEN1UNI6	a strong current of air	0.6530027389526367	e staarke Stroum vun der Loft
bludden	VRB	to bleed	to lose blood	de Blesséierte blutt staark un der Hand 	BLUDDEN1UNI1	lose blood from one's body	0.6698756814002991	verluer Blutt aus engem Kierper
Blumm	SUBST	bouquet	scent	dëse Wäin huet eng schéi Blumm 	BLUMM1UNI2	a pleasingly sweet olfactory property	0.6722032427787781	eng agreabel séiss olfactoresch Eegeschaft
